,id,label,lon-lat,geometry,neighborhood,nbhd_geom
130,osm-node-5027824025.jpg,non-gentrified,"[4.9006974, 52.3756657]",POINT (4.9006974 52.3756657),Kop Zeedijk,"POLYGON ((4.899390401689737 52.37473436085741, 4.899180677816262 52.3747829290352, 4.897969126498384 52.375224798021264, 4.897849680514526 52.37514323538558, 4.897022706126595 52.375499682462724, 4.89934887523271 52.37718801138136, 4.901636828756349 52.377292325388794, 4.902728000003216 52.37707682090507, 4.9031571850722315 52.37675479434495, 4.902935134103074 52.37645234925938, 4.9024521679397655 52.37622644466774, 4.901255952891248 52.374162190105885, 4.900265697077735 52.374461142360694, 4.899622777171768 52.37468242531892, 4.899390401689737 52.37473436085741))"
131,faillissementsdossier-66765897.jpg,gentrified,"[4.9510168, 52.3039136]",POINT (4.9510168 52.3039136),,
132,osm-node-1310911727.jpg,gentrified,"[4.8961431, 52.3670225]",POINT (4.8961431 52.3670225),Rembrandtpleinbuurt,"POLYGON ((4.900561960108964 52.36564114848261, 4.89587747869554 52.364773539721746, 4.895807187493514 52.36572482291408, 4.895776083534576 52.366272899750285, 4.895824554769136 52.36641694937024, 4.895739052116122 52.366991493858, 4.895755440216822 52.367042971628365, 4.896056710499409 52.367037795567974, 4.8966934324825315 52.367076520882925, 4.89713212008746 52.367132218898114, 4.897692714522875 52.367044570974976, 4.8990504102348185 52.36695131174261, 4.900118943295866 52.36656915090589, 4.900260115848196 52.3664352753857, 4.900392339386558 52.366380949125016, 4.900506992516963 52.36638240914418, 4.900609393230008 52.36617570813332, 4.900549124345796 52.36614876689946, 4.900481279558789 52.366076316645305, 4.900468111388109 52.36595169275884, 4.900558209294354 52.365762242552364, 4.900499658994013 52.36572591618912, 4.900561960108964 52.36564114848261))"
133,osm-node-1348470846.jpg,gentrified,"[4.8859749, 52.3723125]",POINT (4.8859749 52.3723125),Felix Meritisbuurt,"POLYGON ((4.882588167578911 52.368915449907924, 4.882925583140543 52.37240978453929, 4.88306195254267 52.37398379936667, 4.883307555140688 52.37404861262539, 4.884734441573558 52.3740007949451, 4.885280600847314 52.3739853156673, 4.885474638876517 52.37396784803, 4.885657772380186 52.373914742551534, 4.886236455139385 52.373593904330676, 4.886483088477119 52.3734960827276, 4.886918502919502 52.373416854055385, 4.887427002488093 52.37337401794722, 4.888529606142891 52.373288699741714, 4.88886187011821 52.37326043917049, 4.888395432632341 52.37214871746788, 4.887868275477045 52.36875641895408, 4.884793623475046 52.36884722009199, 4.882588167578911 52.368915449907924))"
134,osm-node-2300280776.jpg,gentrified,"[4.8859341, 52.3799011]",POINT (4.8859341 52.3799011),Anjeliersbuurt,"POLYGON ((4.877640247694476 52.375233970738954, 4.879199919054617 52.377700428864095, 4.88041315226053 52.37960778545581, 4.887956466317741 52.38072486783252, 4.8883993214541555 52.380492919083736, 4.886218104131243 52.378078827345504, 4.8849093516274245 52.37667088656671, 4.877640247694476 52.375233970738954))"
135,osm-node-2564649692.jpg,non-gentrified,"[4.9403617, 52.3577457]",POINT (4.9403617 52.3577457),Science  Park Noord,"POLYGON ((4.951447480888716 52.35445905303256, 4.9488873802196425 52.35291818518136, 4.941868002586215 52.35574028223505, 4.937632080348812 52.357478133332705, 4.937234652214932 52.35765754600046, 4.937453802150852 52.35770237362913, 4.937453802150852 52.35770237362913, 4.9405454569147835 52.358400694851625, 4.940910305129187 52.358409485708805, 4.944682358058793 52.358251126781305, 4.951447480888716 52.35445905303256))"
136,osm-node-2721294926.jpg,non-gentrified,"[4.8847427, 52.3840452]",POINT (4.8847427 52.3840452),Haarlemmerbuurt West,"POLYGON ((4.884191528902742 52.38569418511691, 4.890322314405827 52.382542558134354, 4.890292610951408 52.38238177849778, 4.8883993214541555 52.380492919083736, 4.887956466317741 52.38072486783252, 4.882979771595797 52.383628199131714, 4.882649972607447 52.38385863207029, 4.883073452599808 52.38455446524705, 4.883685015608537 52.385051390075176, 4.884191528902742 52.38569418511691))"
137,osm-node-2721521925.jpg,gentrified,"[4.8941772, 52.3768536]",POINT (4.8941772 52.3768536),Hemelrijk,"POLYGON ((4.89396417880231 52.37882119382275, 4.895461511705124 52.37993618811951, 4.89764392801782 52.37863675709924, 4.89691506097686 52.37800397372041, 4.8956850058037995 52.37770030312455, 4.895097912685935 52.3771061596122, 4.894231252816129 52.376594884529155, 4.893386863235524 52.376769322693676, 4.892829872707987 52.37688415327586, 4.892376467083173 52.37698112417447, 4.892168351339234 52.37702869803226, 4.89396417880231 52.37882119382275))"
138,osm-node-2721832085.jpg,non-gentrified,"[4.8803011, 52.3695778]",POINT (4.8803011 52.3695778),Elandsgrachtbuurt,"POLYGON ((4.882588094483042 52.36892187581753, 4.879082227264428 52.3677387921189, 4.878284886874096 52.36881942199649, 4.87628630302112 52.37182026365919, 4.8763855460279215 52.372319465374545, 4.88306195254267 52.37398379936667, 4.882925583140543 52.37240978453929, 4.882588094483042 52.36892187581753))"
139,osm-node-2724000662.jpg,non-gentrified,"[4.8928966, 52.371886]",POINT (4.8928966 52.371886),Begijnhofbuurt,"POLYGON ((4.890626660231313 52.372605459316006, 4.891215914204723 52.37270679390443, 4.892047955711432 52.372764157611265, 4.892951362977451 52.3727229485836, 4.892905995452405 52.3723006065017, 4.893051943507122 52.37217664603449, 4.892450954666337 52.36907274626438, 4.891003138605819 52.3689851239217, 4.889238057004946 52.36867222091147, 4.889338805109296 52.36933751101427, 4.8906386244847155 52.37139243807763, 4.890626660231313 52.372605459316006))"
140,osm-node-2724001150.jpg,non-gentrified,"[4.8925291, 52.3709817]",POINT (4.8925291 52.3709817),Begijnhofbuurt,"POLYGON ((4.890626660231313 52.372605459316006, 4.891215914204723 52.37270679390443, 4.892047955711432 52.372764157611265, 4.892951362977451 52.3727229485836, 4.892905995452405 52.3723006065017, 4.893051943507122 52.37217664603449, 4.892450954666337 52.36907274626438, 4.891003138605819 52.3689851239217, 4.889238057004946 52.36867222091147, 4.889338805109296 52.36933751101427, 4.8906386244847155 52.37139243807763, 4.890626660231313 52.372605459316006))"
141,osm-node-2725877854.jpg,non-gentrified,"[4.8973165, 52.3667554]",POINT (4.8973165 52.3667554),Rembrandtpleinbuurt,"POLYGON ((4.900561960108964 52.36564114848261, 4.89587747869554 52.364773539721746, 4.895807187493514 52.36572482291408, 4.895776083534576 52.366272899750285, 4.895824554769136 52.36641694937024, 4.895739052116122 52.366991493858, 4.895755440216822 52.367042971628365, 4.896056710499409 52.367037795567974, 4.8966934324825315 52.367076520882925, 4.89713212008746 52.367132218898114, 4.897692714522875 52.367044570974976, 4.8990504102348185 52.36695131174261, 4.900118943295866 52.36656915090589, 4.900260115848196 52.3664352753857, 4.900392339386558 52.366380949125016, 4.900506992516963 52.36638240914418, 4.900609393230008 52.36617570813332, 4.900549124345796 52.36614876689946, 4.900481279558789 52.366076316645305, 4.900468111388109 52.36595169275884, 4.900558209294354 52.365762242552364, 4.900499658994013 52.36572591618912, 4.900561960108964 52.36564114848261))"
142,osm-node-2737853882.jpg,gentrified,"[4.8990389, 52.3622957]",POINT (4.8990389 52.3622957),Amstelveldbuurt,"POLYGON ((4.900561960108964 52.36564114848261, 4.900600139659583 52.36554688943939, 4.900665458614841 52.3655550670772, 4.901216462641264 52.36449749845643, 4.901166074685608 52.3644532967232, 4.901257071452569 52.3642549517929, 4.901359005537946 52.36423757446275, 4.902085092618959 52.3628203573134, 4.9020137233967365 52.3627750812972, 4.902037673883127 52.3627262413073, 4.896109330165904 52.36162762981955, 4.89587747869554 52.364773539721746, 4.900561960108964 52.36564114848261))"
143,osm-node-2737854574.jpg,gentrified,"[4.8989924, 52.3623405]",POINT (4.8989924 52.3623405),Amstelveldbuurt,"POLYGON ((4.900561960108964 52.36564114848261, 4.900600139659583 52.36554688943939, 4.900665458614841 52.3655550670772, 4.901216462641264 52.36449749845643, 4.901166074685608 52.3644532967232, 4.901257071452569 52.3642549517929, 4.901359005537946 52.36423757446275, 4.902085092618959 52.3628203573134, 4.9020137233967365 52.3627750812972, 4.902037673883127 52.3627262413073, 4.896109330165904 52.36162762981955, 4.89587747869554 52.364773539721746, 4.900561960108964 52.36564114848261))"
144,osm-node-332661073.jpg,non-gentrified,"[4.8938587, 52.3540322]",POINT (4.8938587 52.3540322),Sarphatiparkbuurt,"POLYGON ((4.8969674507779555 52.356894562426405, 4.898483591151349 52.357341275433775, 4.898215186657719 52.35796005096716, 4.89874386333343 52.357974097402234, 4.899157982396105 52.35805341449618, 4.899540351760656 52.357128130395964, 4.899724491785631 52.3566815243997, 4.901225582012438 52.35481815775341, 4.899151822987557 52.35413536570073, 4.894565618490386 52.35325327480289, 4.891167156822429 52.352799131925956, 4.890321132590224 52.35488954823953, 4.890452942419485 52.355447206641124, 4.892884654159216 52.355951711945046, 4.895538032275744 52.35649317371283, 4.8969674507779555 52.356894562426405))"
145,osm-node-4858678362.jpg,non-gentrified,"[4.8303498, 52.3798142]",POINT (4.8303498 52.3798142),Buurt 2,"POLYGON ((4.820794807167548 52.37984974662755, 4.821488693171674 52.38143243420648, 4.8268702020268455 52.3806097585418, 4.8376652623998035 52.378937129999635, 4.836607377260098 52.37637704766694, 4.824699996331865 52.37829096849034, 4.822667314672123 52.37863819821718, 4.82298798506497 52.37946426201104, 4.820794807167548 52.37984974662755))"
146,osm-node-497166932.jpg,non-gentrified,"[4.8887434, 52.357778]",POINT (4.8887434 52.357778),Frans Halsbuurt,"POLYGON ((4.886774062345103 52.35529280554685, 4.886584068733057 52.356390394264515, 4.886635115879135 52.357590833068585, 4.8867608324006895 52.35875698444841, 4.886868366422505 52.35974609003989, 4.887365205697977 52.360222741292674, 4.889326616482213 52.35876632038431, 4.890870496075939 52.35832000139159, 4.890848426374772 52.35805544471561, 4.890452942419485 52.355447206641124, 4.889076402914332 52.35516311657401, 4.886774062345103 52.35529280554685))"
147,osm-node-538534998.jpg,non-gentrified,"[4.8866082, 52.3754471]",POINT (4.8866082 52.3754471),Leliegracht e.o.,"POLYGON ((4.884297433898147 52.37592927505932, 4.8849093516274245 52.37667088656671, 4.886218104131243 52.378078827345504, 4.887894976167904 52.37750507958893, 4.8879258076618965 52.37749285149748, 4.88980314229635 52.376829954922364, 4.890090743592801 52.376825230766855, 4.891347568486635 52.37631838107234, 4.889430616620799 52.37461381892363, 4.88886187011821 52.37326043917049, 4.888529606142891 52.373288699741714, 4.887427002488093 52.37337401794722, 4.886918502919502 52.373416854055385, 4.886483088477119 52.3734960827276, 4.886236455139385 52.373593904330676, 4.885657772380186 52.373914742551534, 4.885474638876517 52.37396784803, 4.885280600847314 52.3739853156673, 4.884734441573558 52.3740007949451, 4.883307555140688 52.37404861262539, 4.88306195254267 52.37398379936667, 4.883197676167445 52.37483362601714, 4.884297433898147 52.37592927505932))"
148,osm-node-1089777298.jpg,gentrified,"[4.878847, 52.3691015]",POINT (4.878847 52.3691015),Elandsgrachtbuurt,"POLYGON ((4.882588094483042 52.36892187581753, 4.879082227264428 52.3677387921189, 4.878284886874096 52.36881942199649, 4.87628630302112 52.37182026365919, 4.8763855460279215 52.372319465374545, 4.88306195254267 52.37398379936667, 4.882925583140543 52.37240978453929, 4.882588094483042 52.36892187581753))"
149,osm-node-1289051062.jpg,non-gentrified,"[4.8814691, 52.3743124]",POINT (4.8814691 52.3743124),Bloemgrachtbuurt,"POLYGON ((4.88306195254267 52.37398379936667, 4.8763855460279215 52.372319465374545, 4.8768565695869865 52.373848959161194, 4.8769053685546995 52.37395989814433, 4.877062749742261 52.374320938766, 4.877640247694476 52.375233970738954, 4.8849093516274245 52.37667088656671, 4.884297433898147 52.37592927505932, 4.883197676167445 52.37483362601714, 4.88306195254267 52.37398379936667))"
150,osm-node-1769312030.jpg,non-gentrified,"[4.8791123, 52.3681202]",POINT (4.8791123 52.3681202),Elandsgrachtbuurt,"POLYGON ((4.882588094483042 52.36892187581753, 4.879082227264428 52.3677387921189, 4.878284886874096 52.36881942199649, 4.87628630302112 52.37182026365919, 4.8763855460279215 52.372319465374545, 4.88306195254267 52.37398379936667, 4.882925583140543 52.37240978453929, 4.882588094483042 52.36892187581753))"
151,osm-node-251187545.jpg,gentrified,"[4.9010043, 52.372576]",POINT (4.9010043 52.372576),Nieuwmarkt,"POLYGON ((4.901039078764813 52.373095043796766, 4.900737231174002 52.373149168323295, 4.9009174768608155 52.37357848732083, 4.90479480200944 52.37144799423917, 4.90217365441136 52.370304295747765, 4.9011027872393464 52.36963998161725, 4.901042627114098 52.36960266030976, 4.900822713022416 52.369772793241445, 4.900755420307503 52.36987039294649, 4.9005911418858865 52.37049009450745, 4.90038194119921 52.37189113711385, 4.900433370950524 52.37206189027134, 4.900433370950524 52.37206189027134, 4.901039078764813 52.373095043796766))"
152,osm-node-2720873388.jpg,non-gentrified,"[4.8830999, 52.3785147]",POINT (4.8830999 52.3785147),Anjeliersbuurt,"POLYGON ((4.877640247694476 52.375233970738954, 4.879199919054617 52.377700428864095, 4.88041315226053 52.37960778545581, 4.887956466317741 52.38072486783252, 4.8883993214541555 52.380492919083736, 4.886218104131243 52.378078827345504, 4.8849093516274245 52.37667088656671, 4.877640247694476 52.375233970738954))"
153,osm-node-2721300000.jpg,non-gentrified,"[4.8868913, 52.3829283]",POINT (4.8868913 52.3829283),Haarlemmerbuurt West,"POLYGON ((4.884191528902742 52.38569418511691, 4.890322314405827 52.382542558134354, 4.890292610951408 52.38238177849778, 4.8883993214541555 52.380492919083736, 4.887956466317741 52.38072486783252, 4.882979771595797 52.383628199131714, 4.882649972607447 52.38385863207029, 4.883073452599808 52.38455446524705, 4.883685015608537 52.385051390075176, 4.884191528902742 52.38569418511691))"
154,osm-node-2721521780.jpg,non-gentrified,"[4.8956039, 52.3778143]",POINT (4.8956039 52.3778143),Hemelrijk,"POLYGON ((4.89396417880231 52.37882119382275, 4.895461511705124 52.37993618811951, 4.89764392801782 52.37863675709924, 4.89691506097686 52.37800397372041, 4.8956850058037995 52.37770030312455, 4.895097912685935 52.3771061596122, 4.894231252816129 52.376594884529155, 4.893386863235524 52.376769322693676, 4.892829872707987 52.37688415327586, 4.892376467083173 52.37698112417447, 4.892168351339234 52.37702869803226, 4.89396417880231 52.37882119382275))"
155,osm-node-2721772858.jpg,non-gentrified,"[4.8959741, 52.3778225]",POINT (4.8959741 52.3778225),Hemelrijk,"POLYGON ((4.89396417880231 52.37882119382275, 4.895461511705124 52.37993618811951, 4.89764392801782 52.37863675709924, 4.89691506097686 52.37800397372041, 4.8956850058037995 52.37770030312455, 4.895097912685935 52.3771061596122, 4.894231252816129 52.376594884529155, 4.893386863235524 52.376769322693676, 4.892829872707987 52.37688415327586, 4.892376467083173 52.37698112417447, 4.892168351339234 52.37702869803226, 4.89396417880231 52.37882119382275))"
156,osm-node-2721938942.jpg,gentrified,"[4.8837397, 52.3723925]",POINT (4.8837397 52.3723925),Felix Meritisbuurt,"POLYGON ((4.882588167578911 52.368915449907924, 4.882925583140543 52.37240978453929, 4.88306195254267 52.37398379936667, 4.883307555140688 52.37404861262539, 4.884734441573558 52.3740007949451, 4.885280600847314 52.3739853156673, 4.885474638876517 52.37396784803, 4.885657772380186 52.373914742551534, 4.886236455139385 52.373593904330676, 4.886483088477119 52.3734960827276, 4.886918502919502 52.373416854055385, 4.887427002488093 52.37337401794722, 4.888529606142891 52.373288699741714, 4.88886187011821 52.37326043917049, 4.888395432632341 52.37214871746788, 4.887868275477045 52.36875641895408, 4.884793623475046 52.36884722009199, 4.882588167578911 52.368915449907924))"
157,osm-node-2721947589.jpg,gentrified,"[4.8862322, 52.3703587]",POINT (4.8862322 52.3703587),Felix Meritisbuurt,"POLYGON ((4.882588167578911 52.368915449907924, 4.882925583140543 52.37240978453929, 4.88306195254267 52.37398379936667, 4.883307555140688 52.37404861262539, 4.884734441573558 52.3740007949451, 4.885280600847314 52.3739853156673, 4.885474638876517 52.37396784803, 4.885657772380186 52.373914742551534, 4.886236455139385 52.373593904330676, 4.886483088477119 52.3734960827276, 4.886918502919502 52.373416854055385, 4.887427002488093 52.37337401794722, 4.888529606142891 52.373288699741714, 4.88886187011821 52.37326043917049, 4.888395432632341 52.37214871746788, 4.887868275477045 52.36875641895408, 4.884793623475046 52.36884722009199, 4.882588167578911 52.368915449907924))"
158,osm-node-2724334677.jpg,non-gentrified,"[4.9010384, 52.3751193]",POINT (4.9010384 52.3751193),Kop Zeedijk,"POLYGON ((4.899390401689737 52.37473436085741, 4.899180677816262 52.3747829290352, 4.897969126498384 52.375224798021264, 4.897849680514526 52.37514323538558, 4.897022706126595 52.375499682462724, 4.89934887523271 52.37718801138136, 4.901636828756349 52.377292325388794, 4.902728000003216 52.37707682090507, 4.9031571850722315 52.37675479434495, 4.902935134103074 52.37645234925938, 4.9024521679397655 52.37622644466774, 4.901255952891248 52.374162190105885, 4.900265697077735 52.374461142360694, 4.899622777171768 52.37468242531892, 4.899390401689737 52.37473436085741))"
159,osm-node-2795485482.jpg,non-gentrified,"[4.8260154, 52.3551773]",POINT (4.8260154 52.3551773),Louis Chrispijnbuurt,"POLYGON ((4.825846620104518 52.357580657034255, 4.827233342325107 52.3576079869289, 4.827393264555322 52.351779132661164, 4.821159353565525 52.35173069961367, 4.82043621272302 52.35171735251276, 4.8181248505204515 52.356262487494234, 4.818638292935828 52.3563910085298, 4.818619775645708 52.357332120402965, 4.818612207338407 52.35779675245559, 4.8258288490376735 52.35783663456234, 4.825846620104518 52.357580657034255))"
160,osm-node-2817613855.jpg,non-gentrified,"[4.8933985, 52.3546777]",POINT (4.8933985 52.3546777),Sarphatiparkbuurt,"POLYGON ((4.8969674507779555 52.356894562426405, 4.898483591151349 52.357341275433775, 4.898215186657719 52.35796005096716, 4.89874386333343 52.357974097402234, 4.899157982396105 52.35805341449618, 4.899540351760656 52.357128130395964, 4.899724491785631 52.3566815243997, 4.901225582012438 52.35481815775341, 4.899151822987557 52.35413536570073, 4.894565618490386 52.35325327480289, 4.891167156822429 52.352799131925956, 4.890321132590224 52.35488954823953, 4.890452942419485 52.355447206641124, 4.892884654159216 52.355951711945046, 4.895538032275744 52.35649317371283, 4.8969674507779555 52.356894562426405))"
161,osm-node-2842367676.jpg,non-gentrified,"[4.9994061, 52.3532894]",POINT (4.9994061 52.3532894),Haveneiland Noordwest,"POLYGON ((4.987140428391273 52.3596306104876, 4.9874420550681515 52.359758175906016, 4.987900453752513 52.36005038445642, 4.99161370315041 52.36159327167969, 4.991783032327772 52.361710003044394, 4.9918255082589535 52.3617457360955, 4.9919793558921475 52.36160635658449, 4.9921185059856805 52.361666633992016, 4.99643328006916 52.35976150069148, 5.005246816870104 52.35508085442013, 5.005984891807244 52.35477724780944, 5.006452857547744 52.354809401805426, 5.006503117363947 52.35478534163859, 5.006363683642871 52.35466427847652, 5.005266406878836 52.35393013471831, 5.004111710291001 52.35452156813314, 5.000796264144252 52.35227645392591, 4.9884958983631655 52.35892929052056, 4.987140428391273 52.3596306104876))"
162,osm-node-34044772.jpg,non-gentrified,"[4.8819811, 52.3698566]",POINT (4.8819811 52.3698566),Elandsgrachtbuurt,"POLYGON ((4.882588094483042 52.36892187581753, 4.879082227264428 52.3677387921189, 4.878284886874096 52.36881942199649, 4.87628630302112 52.37182026365919, 4.8763855460279215 52.372319465374545, 4.88306195254267 52.37398379936667, 4.882925583140543 52.37240978453929, 4.882588094483042 52.36892187581753))"
163,osm-node-428078554.jpg,non-gentrified,"[4.7778582, 52.3384831]",POINT (4.7778582 52.3384831),,
164,osm-way-89431697.jpg,non-gentrified,"[4.874537175, 52.4154452]",POINT (4.874537175 52.4154452),,
165,faillissementsdossier-73361305.jpg,non-gentrified,"[4.8927512, 52.3707204]",POINT (4.8927512 52.3707204),Begijnhofbuurt,"POLYGON ((4.890626660231313 52.372605459316006, 4.891215914204723 52.37270679390443, 4.892047955711432 52.372764157611265, 4.892951362977451 52.3727229485836, 4.892905995452405 52.3723006065017, 4.893051943507122 52.37217664603449, 4.892450954666337 52.36907274626438, 4.891003138605819 52.3689851239217, 4.889238057004946 52.36867222091147, 4.889338805109296 52.36933751101427, 4.8906386244847155 52.37139243807763, 4.890626660231313 52.372605459316006))"
166,osm-node-1083536032.jpg,gentrified,"[4.9127949, 52.3678354]",POINT (4.9127949 52.3678354),Plantage,"POLYGON ((4.909813516615149 52.36918208820302, 4.910684774879558 52.368742189446714, 4.91103460916668 52.36880291574297, 4.91325172816348 52.3680159502603, 4.921729396521426 52.36509847031591, 4.92091984241844 52.36460194950706, 4.922320070671154 52.36375128691, 4.922178949515332 52.36365631681697, 4.921708910615123 52.36351062136417, 4.920344392763765 52.36334607610987, 4.919967583412515 52.36324275885505, 4.919694481740649 52.36310623592892, 4.918980587489059 52.362502810860605, 4.918357643986779 52.36223439909071, 4.9175176843456825 52.36210155672685, 4.916805366472737 52.36341017073412, 4.916317327220962 52.363288604167906, 4.914660036373601 52.36385294531457, 4.906046072175427 52.36673278643814, 4.906584291026532 52.3669939983603, 4.907102071492262 52.36735349541683, 4.909813516615149 52.36918208820302))"
167,osm-node-1221258139.jpg,non-gentrified,"[4.8981669, 52.3662824]",POINT (4.8981669 52.3662824),Rembrandtpleinbuurt,"POLYGON ((4.900561960108964 52.36564114848261, 4.89587747869554 52.364773539721746, 4.895807187493514 52.36572482291408, 4.895776083534576 52.366272899750285, 4.895824554769136 52.36641694937024, 4.895739052116122 52.366991493858, 4.895755440216822 52.367042971628365, 4.896056710499409 52.367037795567974, 4.8966934324825315 52.367076520882925, 4.89713212008746 52.367132218898114, 4.897692714522875 52.367044570974976, 4.8990504102348185 52.36695131174261, 4.900118943295866 52.36656915090589, 4.900260115848196 52.3664352753857, 4.900392339386558 52.366380949125016, 4.900506992516963 52.36638240914418, 4.900609393230008 52.36617570813332, 4.900549124345796 52.36614876689946, 4.900481279558789 52.366076316645305, 4.900468111388109 52.36595169275884, 4.900558209294354 52.365762242552364, 4.900499658994013 52.36572591618912, 4.900561960108964 52.36564114848261))"
168,osm-node-1222424080.jpg,gentrified,"[4.8777156, 52.3828157]",POINT (4.8777156 52.3828157),De Wittenbuurt Noord,"POLYGON ((4.8790388391298976 52.38174824913175, 4.878962312400577 52.38201139515914, 4.877084991164982 52.383131369530744, 4.881166322670878 52.38573765022751, 4.8826231321411635 52.38543639712128, 4.881792531388461 52.38424054795687, 4.880551642626728 52.38240427211602, 4.879633925843734 52.38191293934056, 4.8790388391298976 52.38174824913175))"
169,osm-node-249327305.jpg,non-gentrified,"[4.8909023, 52.3534572]",POINT (4.8909023 52.3534572),Sarphatiparkbuurt,"POLYGON ((4.8969674507779555 52.356894562426405, 4.898483591151349 52.357341275433775, 4.898215186657719 52.35796005096716, 4.89874386333343 52.357974097402234, 4.899157982396105 52.35805341449618, 4.899540351760656 52.357128130395964, 4.899724491785631 52.3566815243997, 4.901225582012438 52.35481815775341, 4.899151822987557 52.35413536570073, 4.894565618490386 52.35325327480289, 4.891167156822429 52.352799131925956, 4.890321132590224 52.35488954823953, 4.890452942419485 52.355447206641124, 4.892884654159216 52.355951711945046, 4.895538032275744 52.35649317371283, 4.8969674507779555 52.356894562426405))"
170,osm-node-251823631.jpg,gentrified,"[4.8953278, 52.3680203]",POINT (4.8953278 52.3680203),BG-terrein e.o.,"POLYGON ((4.895737711010795 52.37185069538646, 4.896751746918382 52.37151678243619, 4.898713691918813 52.37098261953863, 4.89548936774555 52.367515429707325, 4.89548936774555 52.367515429707325, 4.895246532833026 52.367566819326974, 4.894707274795295 52.367259084882264, 4.8940920413402065 52.36732128058245, 4.892775618013468 52.368419122673025, 4.892450954666337 52.36907274626438, 4.894176840386872 52.36920995289361, 4.894690252274797 52.370756358470054, 4.895737711010795 52.37185069538646))"
171,osm-node-2524874437.jpg,non-gentrified,"[4.8886885, 52.3801627]",POINT (4.8886885 52.3801627),Langestraat e.o.,"POLYGON ((4.891347568486635 52.37631838107234, 4.890090743592801 52.376825230766855, 4.88980314229635 52.376829954922364, 4.8879258076618965 52.37749285149748, 4.887894976167904 52.37750507958893, 4.887894976167904 52.37750507958893, 4.887894976167904 52.37750507958893, 4.886218104131243 52.378078827345504, 4.8883993214541555 52.380492919083736, 4.890190754945795 52.37964922652095, 4.89396417880231 52.37882119382275, 4.892168351339234 52.37702869803226, 4.891347568486635 52.37631838107234))"
172,osm-node-2626432820.jpg,non-gentrified,"[4.8856171, 52.3653057]",POINT (4.8856171 52.3653057),Spiegelbuurt,"POLYGON ((4.8905131679262075 52.36550252991074, 4.889395826760536 52.364256092963856, 4.889395826760536 52.364256092963856, 4.888016296165818 52.36270700139722, 4.8878249706377845 52.36277490569894, 4.884502473035528 52.365036222752735, 4.887988341916879 52.3666985574495, 4.888207943611415 52.36677462056565, 4.8905131679262075 52.36550252991074))"
173,osm-node-2626494421.jpg,gentrified,"[4.8831129, 52.3715264]",POINT (4.8831129 52.3715264),Felix Meritisbuurt,"POLYGON ((4.882588167578911 52.368915449907924, 4.882925583140543 52.37240978453929, 4.88306195254267 52.37398379936667, 4.883307555140688 52.37404861262539, 4.884734441573558 52.3740007949451, 4.885280600847314 52.3739853156673, 4.885474638876517 52.37396784803, 4.885657772380186 52.373914742551534, 4.886236455139385 52.373593904330676, 4.886483088477119 52.3734960827276, 4.886918502919502 52.373416854055385, 4.887427002488093 52.37337401794722, 4.888529606142891 52.373288699741714, 4.88886187011821 52.37326043917049, 4.888395432632341 52.37214871746788, 4.887868275477045 52.36875641895408, 4.884793623475046 52.36884722009199, 4.882588167578911 52.368915449907924))"
174,osm-node-2721522307.jpg,non-gentrified,"[4.8923208, 52.3759777]",POINT (4.8923208 52.3759777),Spuistraat Noord,"POLYGON ((4.891347568486635 52.37631838107234, 4.892168351339234 52.37702869803226, 4.892376467083173 52.37698112417447, 4.892829872707987 52.37688415327586, 4.893386863235524 52.376769322693676, 4.894231252816129 52.376594884529155, 4.893555545217269 52.376200565251125, 4.892079830571488 52.37519043252738, 4.890993683609869 52.37408996993891, 4.890589330210668 52.37319849160243, 4.890589330210668 52.37319849160243, 4.88967208183696 52.37324852230813, 4.889145615633147 52.37323741115772, 4.88886187011821 52.37326043917049, 4.889430616620799 52.37461381892363, 4.891347568486635 52.37631838107234))"
175,osm-node-2724038856.jpg,gentrified,"[4.8904414, 52.3672598]",POINT (4.8904414 52.3672598),Kalverdriehoek,"POLYGON ((4.891460425854066 52.36701616770151, 4.889703518735524 52.36727721644667, 4.888562671713075 52.36812018383005, 4.889238057004946 52.36867222091147, 4.891003138605819 52.3689851239217, 4.892450954666337 52.36907274626438, 4.892775618013468 52.368419122673025, 4.8940920413402065 52.36732128058245, 4.893147724766222 52.36698515771727, 4.891460425854066 52.36701616770151))"
176,osm-node-2724285007.jpg,non-gentrified,"[4.8985438, 52.3755881]",POINT (4.8985438 52.3755881),Kop Zeedijk,"POLYGON ((4.899390401689737 52.37473436085741, 4.899180677816262 52.3747829290352, 4.897969126498384 52.375224798021264, 4.897849680514526 52.37514323538558, 4.897022706126595 52.375499682462724, 4.89934887523271 52.37718801138136, 4.901636828756349 52.377292325388794, 4.902728000003216 52.37707682090507, 4.9031571850722315 52.37675479434495, 4.902935134103074 52.37645234925938, 4.9024521679397655 52.37622644466774, 4.901255952891248 52.374162190105885, 4.900265697077735 52.374461142360694, 4.899622777171768 52.37468242531892, 4.899390401689737 52.37473436085741))"
