,img_name,label,prediction,logits,probs,prob0,prob1,path
34,1245_rec-2.jpg,0,0,[ 1.19997597 -0.97476423],[0.89795813 0.10204187],0.8979581275394465,0.1020418724605536,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/1245_rec-2.jpg
35,1600_rec-0.jpg,0,0,[ 1.27205324 -0.93630093],[0.90099721 0.09900279],0.9009972140677812,0.0990027859322188,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/1600_rec-0.jpg
36,1048_rec-1.jpg,0,0,[ 1.33062005 -0.97910422],[0.9096792 0.0903208],0.9096792031722792,0.0903207968277205,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/1048_rec-1.jpg
37,1600_poly-0.jpg,0,0,[ 0.46136811 -0.30063546],[0.68178857 0.31821143],0.6817885725474414,0.3182114274525587,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/1600_poly-0.jpg
38,1245_rec-3.jpg,0,0,[ 0.29603577 -0.16880709],[0.61416241 0.38583759],0.6141624054948647,0.3858375945051354,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/1245_rec-3.jpg
39,1245_rec-7.jpg,0,0,[ 1.37597144 -1.04094422],[0.91810815 0.08189185],0.9181081451358776,0.0818918548641224,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/1245_rec-7.jpg
40,1245_poly-3.jpg,0,1,[-0.18039526  0.26130578],[0.39133572 0.60866428],0.3913357202761328,0.6086642797238672,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/1245_poly-3.jpg
41,1245_rec-6.jpg,0,0,[ 1.02068436 -0.75218207],[0.85481378 0.14518622],0.8548137772893942,0.1451862227106057,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/1245_rec-6.jpg
42,1245_rec-9.jpg,0,0,[ 1.17017603 -0.92072874],[0.89001602 0.10998398],0.8900160227937322,0.1099839772062677,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/1245_rec-9.jpg
43,1245_rec-5.jpg,0,0,[ 1.33912957 -0.94681716],[0.90770645 0.09229355],0.9077064459505728,0.0922935540494273,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/1245_rec-5.jpg
44,1245_poly-1.jpg,0,0,[ 0.39342216 -0.27361348],[0.66083907 0.33916093],0.6608390717986774,0.3391609282013225,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/1245_poly-1.jpg
45,1245_poly-0.jpg,0,0,[ 0.42868543 -0.21216707],[0.65494614 0.34505386],0.6549461430666805,0.3450538569333194,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/1245_poly-0.jpg
46,1245_rec-10.jpg,0,0,[ 0.70621467 -0.54864383],[0.77813976 0.22186024],0.7781397565006681,0.2218602434993319,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/1245_rec-10.jpg
47,1245_rec-8.jpg,0,0,[0.09273671 0.03962198],[0.51327556 0.48672444],0.5132755618064124,0.4867244381935875,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/1245_rec-8.jpg
48,1245_poly-2.jpg,0,0,[ 0.16063109 -0.0646022 ],[0.55607148 0.44392852],0.5560714813360279,0.4439285186639721,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/1245_poly-2.jpg
49,43_rec-0.jpg,0,0,[ 0.24101126 -0.06703773],[0.57640897 0.42359103],0.5764089712454201,0.4235910287545798,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/43_rec-0.jpg
50,994_rec-0.jpg,0,1,[-0.60893053  0.6961183 ],[0.21331653 0.78668347],0.213316534527223,0.7866834654727769,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/994_rec-0.jpg
51,994_rec-2.jpg,0,0,[ 0.53221118 -0.27914223],[0.69239783 0.30760217],0.6923978338769734,0.3076021661230266,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/994_rec-2.jpg
52,43_rec-2.jpg,0,1,[-0.1196321   0.19336964],[0.42238222 0.57761778],0.4223822185243551,0.5776177814756448,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/43_rec-2.jpg
53,43_rec-1.jpg,0,0,[ 0.98690093 -0.72935605],[0.84764608 0.15235392],0.8476460827470789,0.1523539172529211,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/43_rec-1.jpg
54,994_rec-1.jpg,0,0,[ 0.4320074  -0.29705787],[0.67460012 0.32539988],0.6746001188429489,0.3253998811570511,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/994_rec-1.jpg
55,1109_rec-0.jpg,0,0,[ 0.48404703 -0.18175671],[0.66056291 0.33943709],0.6605629084190211,0.3394370915809788,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/1109_rec-0.jpg
56,1109_rec-1.jpg,0,0,[ 0.45061105 -0.23580609],[0.66516943 0.33483057],0.6651694300108191,0.3348305699891809,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/1109_rec-1.jpg
57,1201_rec-0.jpg,0,0,[ 2.76915336 -2.17847848],[0.99294985 0.00705015],0.9929498539894542,0.0070501460105458,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/1201_rec-0.jpg
58,994_rec-4.jpg,0,0,[ 2.66265202 -2.10640359],[0.99158305 0.00841695],0.9915830535751272,0.0084169464248726,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/994_rec-4.jpg
59,747_rec-0.jpg,0,0,[ 1.67133236 -1.37349129],[0.95455852 0.04544148],0.9545585217340998,0.0454414782659,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/747_rec-0.jpg
60,994_poly-0.jpg,0,1,[-0.65502769  0.71322453],[0.20290237 0.79709763],0.2029023737178046,0.7970976262821955,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/994_poly-0.jpg
61,1121_poly-0.jpg,0,0,[ 0.83206034 -0.63322687],[0.81234001 0.18765999],0.8123400078788948,0.187659992121105,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/1121_poly-0.jpg
62,994_rec-3.jpg,0,0,[ 0.80621397 -0.61487836],[0.8055096 0.1944904],0.8055096023991569,0.194490397600843,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/994_rec-3.jpg
63,1121_poly-1.jpg,0,0,[ 0.93531132 -0.67403311],[0.83332035 0.16667965],0.8333203482596765,0.1666796517403234,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/1121_poly-1.jpg
64,994_rec-5.jpg,0,0,[ 2.33825731 -1.90627503],[0.98586036 0.01413964],0.9858603575650924,0.0141396424349076,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/994_rec-5.jpg
65,747_rec-6.jpg,0,0,[0.05652387 0.03559786],[0.50523131 0.49476869],0.5052313115689393,0.4947686884310606,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/747_rec-6.jpg
66,747_rec-1.jpg,0,0,[ 0.86718726 -0.71284068],[0.82920847 0.17079153],0.8292084746276063,0.1707915253723937,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/747_rec-1.jpg
67,747_rec-4.jpg,0,1,[-0.16125968  0.23293182],[0.40270869 0.59729131],0.4027086900819409,0.597291309918059,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/747_rec-4.jpg
68,747_rec-3.jpg,0,1,[-0.1069992   0.17975287],[0.4287992 0.5712008],0.4287991981739245,0.5712008018260755,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/747_rec-3.jpg
69,747_rec-2.jpg,0,0,[ 0.3324753  -0.23384967],[0.63791475 0.36208525],0.6379147515424748,0.3620852484575252,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/747_rec-2.jpg
70,747_rec-5.jpg,0,0,[0.08256479 0.01268271],[0.51746341 0.48253659],0.5174634139115043,0.4825365860884957,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/747_rec-5.jpg
71,440_rec-3.jpg,0,0,[ 0.16012345 -0.04795872],[0.55183365 0.44816635],0.5518336527981144,0.4481663472018856,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/440_rec-3.jpg
72,440_rec-2.jpg,0,1,[-0.90106153  0.97801518],[0.13249496 0.86750504],0.1324949594656869,0.8675050405343131,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/440_rec-2.jpg
73,750_rec-0.jpg,0,1,[-0.93275231  1.0116874 ],[0.12516092 0.87483908],0.1251609180642773,0.8748390819357227,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/750_rec-0.jpg
74,440_rec-1.jpg,0,1,[-0.80246013  0.85596776],[0.15997315 0.84002685],0.1599731463508698,0.8400268536491301,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/440_rec-1.jpg
75,747_rec-8.jpg,0,0,[ 0.23640122 -0.14283615],[0.59368915 0.40631085],0.5936891523782512,0.4063108476217489,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/747_rec-8.jpg
76,1888_rec-1.jpg,0,0,[ 0.81952983 -0.60735679],[0.80641575 0.19358425],0.8064157512470518,0.1935842487529483,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/1888_rec-1.jpg
77,1888_rec-0.jpg,0,0,[ 1.12713075 -0.79249954],[0.8720972 0.1279028],0.8720972004394071,0.1279027995605928,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/1888_rec-0.jpg
78,440_rec-0.jpg,0,1,[-0.3561005   0.43708825],[0.31148439 0.68851561],0.3114843932237766,0.6885156067762235,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/440_rec-0.jpg
79,747_rec-7.jpg,0,1,[-0.08616897  0.18830594],[0.43180884 0.56819116],0.4318088405501985,0.5681911594498015,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/747_rec-7.jpg
80,1234_rec-5.jpg,0,1,[-0.87393957  0.92323178],[0.14219574 0.85780426],0.1421957430316823,0.8578042569683176,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/1234_rec-5.jpg
81,474_rec-0.jpg,0,0,[ 0.84501195 -0.65279257],[0.8172468 0.1827532],0.8172468001829148,0.1827531998170851,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/474_rec-0.jpg
82,1234_rec-2.jpg,0,0,[ 1.10399377 -0.83793741],[0.87456415 0.12543585],0.8745641513870328,0.1254358486129672,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/1234_rec-2.jpg
83,1234_rec-6.jpg,0,1,[-0.63072538  0.68188792],[0.21204987 0.78795013],0.2120498716317463,0.7879501283682536,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/1234_rec-6.jpg
84,1234_rec-0.jpg,0,1,[-0.54781753  0.67933291],[0.22668055 0.77331945],0.2266805544529665,0.7733194455470335,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/1234_rec-0.jpg
85,440_rec-4.jpg,0,1,[-0.05678456  0.15849657],[0.44638662 0.55361338],0.4463866207360058,0.5536133792639942,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/440_rec-4.jpg
86,1234_rec-4.jpg,0,1,[-0.93522817  1.00552642],[0.12556498 0.87443502],0.1255649800507074,0.8744350199492926,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/1234_rec-4.jpg
87,1234_poly-0.jpg,0,0,[ 0.57813221 -0.42147568],[0.73098148 0.26901852],0.7309814783065541,0.2690185216934457,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/1234_poly-0.jpg
88,1234_rec-3.jpg,0,1,[-0.45180643  0.52596718],[0.27333377 0.72666623],0.2733337720399185,0.7266662279600815,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/1234_rec-3.jpg
89,1234_rec-1.jpg,0,0,[ 0.26448327 -0.05953001],[0.58030201 0.41969799],0.5803020079579749,0.4196979920420251,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/1234_rec-1.jpg
90,1001_rec-0.jpg,0,1,[-0.14187506  0.23648459],[0.40652259 0.59347741],0.4065225914424296,0.5934774085575703,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/1001_rec-0.jpg
91,1157_rec-0.jpg,0,1,[-0.02127824  0.22271238],[0.43930316 0.56069684],0.43930316015337,0.56069683984663,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/1157_rec-0.jpg
92,1451_rec-0.jpg,0,0,[ 0.43378586 -0.28406268],[0.67213307 0.32786693],0.6721330749462308,0.3278669250537692,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/1451_rec-0.jpg
93,348_rec-0.jpg,0,1,[-0.11092351  0.30849677],[0.39665548 0.60334452],0.3966554786799505,0.6033445213200496,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/348_rec-0.jpg
94,1451_rec-1.jpg,0,0,[ 0.14083943 -0.00454069],[0.53628115 0.46371885],0.5362811495013771,0.4637188504986229,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/1451_rec-1.jpg
95,819_rec-0.jpg,0,1,[-1.17897892  1.3432374 ],[0.07431533 0.92568467],0.0743153349055539,0.925684665094446,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/819_rec-0.jpg
96,1451_rec-3.jpg,0,0,[ 0.3635264  -0.19865263],[0.63695658 0.36304342],0.6369565754771075,0.3630434245228925,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/1451_rec-3.jpg
97,1451_rec-2.jpg,0,0,[ 1.53917313 -1.16610837],[0.93733757 0.06266243],0.937337574544659,0.0626624254553409,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/1451_rec-2.jpg
98,474_rec-1.jpg,0,1,[-0.61983693  0.70176059],[0.21055263 0.78944737],0.2105526311415479,0.789447368858452,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/474_rec-1.jpg
99,474_rec-2.jpg,0,1,[-0.15162697  0.21625866],[0.40905203 0.59094797],0.4090520254885181,0.5909479745114818,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/474_rec-2.jpg
100,348_rec-1.jpg,0,1,[-0.11568837  0.28889534],[0.40021155 0.59978845],0.4002115547902798,0.5997884452097202,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/348_rec-1.jpg
101,760_rec-0.jpg,0,0,[ 0.89555359 -0.66138637],[0.82591382 0.17408618],0.8259138184968152,0.1740861815031847,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/760_rec-0.jpg
102,760_rec-2.jpg,0,1,[0.00934571 0.12809885],[0.47034656 0.52965344],0.4703465560441861,0.5296534439558138,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/760_rec-2.jpg
103,760_rec-4.jpg,0,1,[-0.53594905  0.60595435],[0.24197107 0.75802893],0.2419710658113627,0.7580289341886371,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/760_rec-4.jpg
104,760_rec-3.jpg,0,0,[ 0.35774997 -0.15984908],[0.62658617 0.37341383],0.6265861718492117,0.3734138281507884,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/760_rec-3.jpg
105,348_rec-4.jpg,0,1,[0.04433881 0.04556688],[0.49969298 0.50030702],0.4996929811699612,0.5003070188300388,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/348_rec-4.jpg
106,348_poly-0.jpg,0,1,[-0.8743642   0.98907685],[0.13430247 0.86569753],0.1343024734835519,0.865697526516448,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/348_poly-0.jpg
107,348_rec-3.jpg,0,1,[-0.49996683  0.61261237],[0.24739036 0.75260964],0.2473903593211746,0.7526096406788254,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/348_rec-3.jpg
108,760_rec-1.jpg,0,1,[-0.15293211  0.27247179],[0.39522437 0.60477563],0.3952243718632071,0.6047756281367928,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/760_rec-1.jpg
109,348_rec-2.jpg,0,0,[ 1.57390249 -1.13546586],[0.93757719 0.06242281],0.9375771906507192,0.0624228093492806,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/348_rec-2.jpg
110,1815_rec-8.jpg,0,1,[-0.76250952  0.84120452],[0.16746317 0.83253683],0.1674631652267012,0.8325368347732987,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/1815_rec-8.jpg
111,1060_rec-0.jpg,0,0,[ 0.97359365 -0.74735546],[0.84825105 0.15174895],0.8482510477478092,0.1517489522521908,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/1060_rec-0.jpg
112,1815_rec-1.jpg,0,0,[ 0.85858756 -0.68056631],[0.82334169 0.17665831],0.8233416897226209,0.176658310277379,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/1815_rec-1.jpg
113,1815_rec-2.jpg,0,0,[ 0.61626506 -0.4284701 ],[0.73976263 0.26023737],0.7397626251945001,0.2602373748054998,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/1815_rec-2.jpg
114,1815_rec-6.jpg,0,0,[0.1220721  0.02349723],[0.52462378 0.47537622],0.5246237814450625,0.4753762185549375,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/1815_rec-6.jpg
115,1815_rec-5.jpg,0,0,[ 1.0961442  -0.88429159],[0.87872761 0.12127239],0.8787276097622704,0.1212723902377296,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/1815_rec-5.jpg
116,1815_rec-4.jpg,0,0,[ 1.61967611 -1.27436709],[0.94755118 0.05244882],0.9475511846125712,0.0524488153874289,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/1815_rec-4.jpg
117,1815_rec-7.jpg,0,1,[-0.13221158  0.22305793],[0.41210517 0.58789483],0.412105165401275,0.587894834598725,/content/drive/MyDrive/MASTERS/Thesis/Data/in_use/resnet/SS/gentrified/1815_rec-7.jpg
